id^food_group_id^long_description^short_description^common_name
0^1^Spices, allspice, ground^ALLSPICE,GROUND^
1628^6^Apple juice, frozen concentrate, unsweetened, undiluted, with added ascorbic acid^APPLE JUC,FRZ CONC,UNSWTND,UNDIL,W/ VIT C^
1629^6^Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid^APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C^
1630^6^Pears, raw, bartlett^PEARS,RAW,BARTLETT^
1631^6^Pears, raw, red anjou^PEARS,RAW,RED ANJOU^
1632^6^Pears, raw, bosc^PEARS,RAW,BOSC^
1633^6^Pears, raw, green anjou^PEARS,RAW,GRN ANJOU^
1634^6^Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY^GRAPEFRUIT JUC,WHITE,BTLD,UNSWTND,OCEAN SPRAY^
1635^6^Jackfruit, canned, syrup pack^JACKFRUIT,CND,SYRUP PK^
1636^6^Dates, medjool^DATES,MEDJOOL^
1637^6^Durian, raw or frozen^DURIAN,RAW OR FROZEN^
1638^6^Prune puree^PRUNE PUREE^
1639^6^Candied fruit^CANDIED FRUIT^
1640^6^Abiyuch, raw^ABIYUCH,RAW^garlic pear
1641^6^Rowal, raw^ROWAL,RAW^
1642^6^Pineapple, raw, traditional varieties^PINEAPPLE,RAW,TRADITIONAL VAR^
1643^6^Pineapple, raw, extra sweet variety^PINEAPPLE,RAW,EX SWT VAR^
1644^6^USDA Commodity, mixed fruit (peaches, pears, grapes), canned, light syrup, drained^USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND^Commodity code A404
1645^6^USDA Commodity, mixed fruit (peaches, pears, grapes), canned, light syrup, solids and liquids^USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ^Commodity code A404
1646^6^Clementines, raw^CLEMENTINES,RAW^
1647^6^Guanabana nectar, canned^GUANABANA NECTAR,CND^
1648^6^Guava nectar, canned, with added ascorbic acid^GUAVA NECTAR,CND,W/ ADDED VIT C^
1649^6^Mango nectar, canned^MANGO NECTAR,CND^
1650^6^Tamarind nectar, canned^TAMARIND NECTAR,CND^
1651^6^USDA Commodity peaches, canned, light syrup, drained^USDA CMDTY PEACHES,CND,LT SYRUP,DRND^Commodity codes A408, A409, A411
1652^6^USDA Commodity pears, canned, juice pack, drained^USDA CMDTY PEARS,CND,JUC PK,DRND^Commodity codes A437, A434, A431, A433
1653^6^USDA Commodity pears, canned, light syrup, drained^USDA CMDTY PEARS,CND,LT SYRUP,DRND^Commodity codes A437, A434, A431, A433
1654^6^Pomegranate juice, bottled^POMEGRANATE JUC,BTLD^
1655^6^Juice, apple and grape blend, with added ascorbic acid^JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C^
1656^6^Juice, apple, grape and pear blend, with added ascorbic acid and calcium^JUICE,APPL,GRAPE & PEAR BLEND,W/ ADDED VIT C & CA^
1657^6^Plantains, green, fried^PLANTAINS,GRN,FRIED^tostones de platano
1658^6^Plantains, yellow, fried, Latino restaurant^PLANTAINS,YEL,FRIED,LATINO RESTAURANT^platanos maduros
1659^6^Nance, canned, syrup, drained^NANCE,CND,SYRUP,DRND^yellow cherries
1660^6^Nance, frozen, unsweetened^NANCE,FRZ,UNSWTND^yellow cherries
1661^6^Naranjilla (lulo) pulp, frozen, unsweetened^NARANJILLA (LULO) PULP,FRZ,UNSWTND^
1662^6^Horned melon (Kiwano)^HORNED MELON (KIWANO)^African horned melon
1663^6^Orange Pineapple Juice Blend^ORANGE PNAPPL JUC BLEND^
1664^6^Apples, raw, red delicious, with skin^APPLES,RAW,RED DELICIOUS,W/ SKN^
1665^6^Apples, raw, golden delicious, with skin^APPLES,RAW,GOLDEN DELICIOUS,W/ SKN^
1666^6^Apples, raw, granny smith, with skin^APPLES,RAW,GRANNY SMITH,W/ SKN^
1667^6^Apples, raw, gala, with skin^APPLES,RAW,GALA,W/ SKN^
1668^6^Apples, raw, fuji, with skin^APPLES,RAW,FUJI,W/ SKN^
1669^6^Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E^ORANGE JUC,CHILLED,INCL FROM CONC,W/ ADD CA & VITAMINS A,D,E^
1670^6^Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO^FRUIT JUC SMOOTHIE,NAKED JUC,MIGHTY MANGO^
1671^6^Fruit juice smoothie, NAKED JUICE, GREEN MACHINE^FRUIT JUC SMOOTHIE,NAKED JUC,GRN MACHINE^
1672^6^Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E^PINEAPPLE JUC,CND,NOT FROM CONC,UNSWTND,W/ ADD VIT A,C & E^
1673^6^Fruit juice smoothie, NAKED JUICE, BLUE MACHINE^FRUIT JUC SMOOTHIE,NAKED JUC,BLUE MACHINE^
1674^6^Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium^GRAPE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C & CA^
1675^6^Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD^FRUIT JUC SMOOTHIE,ODWALLA,ORIGINAL SUPERFOOD^
1676^6^Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST^FRUIT JUC SMOOTHIE,BOLTHOUSE FARMS,BERRY BOOST^
1677^6^Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS^FRUIT JUC SMOOTHIE,BOLTHOUSE FARMS,GRN GOODNESS^
1678^6^Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana^FRUIT JUC SMOOTHIE,BOLTHOUSE FARMS,STRAWBERRY BANANA^
1679^6^Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium^APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C,CA,& K^
1680^6^Raspberries, frozen, unsweetened^RASPBERRIES,FRZ,UNSWTND^
1681^6^Guava nectar, with sucralose, canned^GUAVA NECTAR,W/ SUCRALOSE,CND^
1682^6^Kiwifruit, ZESPRI SunGold, raw^KIWIFRUIT,ZESPRI SUNGOLD,RAW^Gold3
1683^6^Cranberry juice blend, 100% juice, bottled, with added vitamin C and calcium^CRANBERRY JUC BLEND,100% JUC,BTLD,W/ ADDED VIT C & CA^
1684^6^Lemon juice from concentrate, bottled, CONCORD^LEMON JUC FROM CONC,BTLD,CONCORD^
1685^6^Lemon juice from concentrate, bottled, REAL LEMON^LEMON JUC FROM CONC,BTLD,REAL LEMON^
1686^6^Cranberry sauce, whole, canned, OCEAN SPRAY^CRANBERRY SAU,WHL,CND,OCEAN SPRAY^
1687^6^Cranberry sauce, jellied, canned, OCEAN SPRAY^CRANBERRY SAU,JELLIED,CND,OCEAN SPRAY^
1688^6^Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C^RUBY RED GRPFRT JUC BLND (GRPFRT,GRP,APL),OCEAN SPRY,W/VIT C^
1689^6^Fruit juice smoothie, ODWALLA, strawberry banana^FRUIT JUC SMOOTHIE,ODWALLA,STRAWBERRY BANANA^
1690^6^Fruit juice smoothie, NAKED JUICE, strawberry banana^FRUIT JUC SMOOTHIE,NAKED JUC,STRAWBERRY BANANA^
1691^7^Alfalfa seeds, sprouted, raw^ALFALFA SEEDS,SPROUTED,RAW^
1692^7^Amaranth leaves, raw^AMARANTH LEAVES,RAW^
1693^7^Amaranth leaves, cooked, boiled, drained, without salt^AMARANTH LEAVES,CKD,BLD,DRND,WO/SALT^
1694^7^Arrowhead, raw^ARROWHEAD,RAW^
1695^7^Arrowhead, cooked, boiled, drained, without salt^ARROWHEAD,CKD,BLD,DRND,WO/SALT^
1696^7^Artichokes, (globe or french), raw^ARTICHOKES,(GLOBE OR FRENCH),RAW^
1697^7^Artichokes, (globe or french), cooked, boiled, drained, without salt^ARTICHOKES,(GLOBE OR FRENCH),CKD,BLD,DRND,WO/SALT^
1698^7^Artichokes, (globe or french), frozen, unprepared^ARTICHOKES,(GLOBE OR FRENCH),FRZ,UNPREP^
1699^7^Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt^ARTICHOKES,(GLOBE OR FRENCH),FRZ,CKD,BLD,DRND,WO/SALT^
1700^7^Asparagus, raw^ASPARAGUS,RAW^
1701^7^Asparagus, cooked, boiled, drained^ASPARAGUS,CKD,BLD,DRND^
1702^7^Asparagus, canned, regular pack, solids and liquids^ASPARAGUS,CND,REG PK,SOL&LIQUIDS^
1703^7^Asparagus, canned, drained solids^ASPARAGUS,CND,DRND SOL^
1704^7^Asparagus, frozen, unprepared^ASPARAGUS,FRZ,UNPREP^
1705^7^Asparagus, frozen, cooked, boiled, drained, without salt^ASPARAGUS,FRZ,CKD,BLD,DRND,WO/SALT^
1706^7^Balsam-pear (bitter gourd), leafy tips, raw^BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,RAW^
1707^7^Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt^BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,CKD,BLD,DRND,WO/SALT^
1708^7^Balsam-pear (bitter gourd), pods, raw^BALSAM-PEAR (BITTER GOURD),PODS,RAW^
1709^7^Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt^BALSAM-PEAR (BITTER GOURD),PODS,CKD,BLD,DRND,WO/SALT^
1710^7^Bamboo shoots, raw^BAMBOO SHOOTS,RAW^
1711^7^Bamboo shoots, cooked, boiled, drained, without salt^BAMBOO SHOOTS,CKD,BLD,DRND,WO/SALT^
1712^7^Bamboo shoots, canned, drained solids^BAMBOO SHOOTS,CND,DRND SOL^
1713^7^Beans, kidney, mature seeds, sprouted, raw^BEANS,KIDNEY,MATURE SEEDS,SPROUTED,RAW^
1714^7^Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt^BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT^
1715^7^Lima beans, immature seeds, raw^LIMA BNS,IMMAT SEEDS,RAW^
1716^7^Lima beans, immature seeds, cooked, boiled, drained, without salt^LIMA BNS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT^
1717^7^Lima beans, immature seeds, canned, regular pack, solids and liquids^LIMA BNS,IMMAT SEEDS,CND,REG PK,SOL & LIQUIDS^
1718^7^Lima beans, immature seeds, frozen, fordhook, unprepared^LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,UNPREP^
1719^7^Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt^LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,CKD,BLD,DRND,WO/SALT^
1720^7^Lima beans, immature seeds, frozen, baby, unprepared^LIMA BNS,IMMAT SEEDS,FRZ,BABY,UNPREP^
1721^7^Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt^LIMA BNS,IMMAT SEEDS,FRZ,BABY,CKD,BLD,DRND,WO/SALT^
1722^7^Mung beans, mature seeds, sprouted, raw^MUNG BNS,MATURE SEEDS,SPROUTED,RAW^
1723^7^Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt^MUNG BNS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT^
1724^7^Mung beans, mature seeds, sprouted, cooked, stir-fried^MUNG BNS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED^
1725^7^Beans, navy, mature seeds, sprouted, raw^BEANS,NAVY,MATURE SEEDS,SPROUTED,RAW^
1726^7^Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt^BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT^
1727^7^Beans, pinto, immature seeds, frozen, unprepared^BEANS,PINTO,IMMAT SEEDS,FRZ,UNPREP^
1728^7^Beans, pinto, immature seeds, frozen, cooked, boiled, drained, without salt^BEANS,PINTO,IMMAT SEEDS,FRZ,CKD,BLD,DRND,WO/SALT^
1729^7^Beans, shellie, canned, solids and liquids^BEANS,SHELLIE,CND,SOL & LIQUIDS^
1730^7^Beans, snap, green, raw^BEANS,SNAP,GREEN,RAW^
1731^7^Beans, snap, green, cooked, boiled, drained, without salt^BEANS,SNAP,GRN,CKD,BLD,DRND,WO/SALT^
1732^7^Beans, snap, green, canned, regular pack, solids and liquids^BEANS,SNAP,GRN,CND,REG PK,SOL & LIQUIDS^
1733^7^Beans, snap, green, canned, regular pack, drained solids^BEANS,SNAP,GRN,CND,REG PK,DRND SOL^Includes USDA commodity food A059, A061
1734^7^Beans, snap, canned, all styles, seasoned, solids and liquids^BEANS,SNAP,CND,ALL STYLES,SEASONED,SOL&LIQUIDS^
1735^7^Beans, snap, green, frozen, all styles, unprepared^BEANS,SNAP,GRN,FRZ,ALL STYLES,UNPREP^
1736^7^Beans, snap, green, frozen, cooked, boiled, drained without salt^BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND WO/SALT^
1737^7^Beans, snap, green, frozen, all styles, microwaved^BEANS,SNAP,GRN,FRZ,ALL STYLES,MICROWAVED^
1738^7^Beans, snap, green, microwaved^BEANS,SNAP,GRN,MICROWAVED^
1739^7^Beets, raw^BEETS,RAW^
1740^7^Beets, cooked, boiled, drained^BEETS,CKD,BLD,DRND^
1741^7^Beets, canned, regular pack, solids and liquids^BEETS,CND,REG PK,SOL&LIQUIDS^
1742^7^Beets, canned, drained solids^BEETS,CND,DRND SOL^
1743^7^Beet greens, raw^BEET GREENS,RAW^
1744^7^Beet greens, cooked, boiled, drained, without salt^BEET GRNS,CKD,BLD,DRND,WO/SALT^
1745^7^Broadbeans, immature seeds, raw^BROADBEANS,IMMAT SEEDS,RAW^
1746^7^Broadbeans, immature seeds, cooked, boiled, drained, without salt^BROADBEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT^
1747^7^Broccoli, raw^BROCCOLI,RAW^
1748^7^Broccoli, cooked, boiled, drained, without salt^BROCCOLI,CKD,BLD,DRND,WO/SALT^
1749^7^Broccoli, frozen, chopped, unprepared^BROCCOLI,FRZ,CHOPD,UNPREP^
1750^7^Broccoli, frozen, chopped, cooked, boiled, drained, without salt^BROCCOLI,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT^
1751^7^Broccoli, frozen, spears, unprepared^BROCCOLI,FRZ,SPEARS,UNPREP^
1752^7^Broccoli, frozen, spears, cooked, boiled, drained, without salt^BROCCOLI,FRZ,SPEARS,CKD,BLD,DRND,WO/SALT^
1753^7^Broccoli raab, raw^BROCCOLI RAAB,RAW^Broccoli rabe, Rapini
1754^7^Broccoli raab, cooked^BROCCOLI RAAB,CKD^Broccoli rabe, Rapini
1755^7^Brussels sprouts, raw^BRUSSELS SPROUTS,RAW^
1756^7^Brussels sprouts, cooked, boiled, drained, without salt^BRUSSELS SPROUTS,CKD,BLD,DRND,WO/SALT^
1757^7^Brussels sprouts, frozen, unprepared^BRUSSELS SPROUTS,FRZ,UNPREP^
1758^7^Brussels sprouts, frozen, cooked, boiled, drained, without salt^BRUSSELS SPROUTS,FRZ,CKD,BLD,DRND,WO/SALT^
1759^7^Burdock root, raw^BURDOCK ROOT,RAW^
1760^7^Burdock root, cooked, boiled, drained, without salt^BURDOCK ROOT,CKD,BLD,DRND,WO/SALT^
1761^7^Butterbur, (fuki), raw^BUTTERBUR,(FUKI),RAW^
1762^7^Butterbur, cooked, boiled, drained, without salt^BUTTERBUR,CKD,BLD,DRND,WO/SALT^
1763^7^Butterbur, canned^BUTTERBUR,CANNED^
1764^7^Cabbage, raw^CABBAGE,RAW^
1765^7^Cabbage, cooked, boiled, drained, without salt^CABBAGE,CKD,BLD,DRND,WO/SALT^
1766^7^Cabbage, red, raw^CABBAGE,RED,RAW^
1767^7^Cabbage, red, cooked, boiled, drained, without salt^CABBAGE,RED,CKD,BLD,DRND,WO/SALT^
1768^7^Cabbage, savoy, raw^CABBAGE,SAVOY,RAW^
1769^7^Cabbage, savoy, cooked, boiled, drained, without salt^CABBAGE,SAVOY,CKD,BLD,DRND,WO/SALT^
1770^7^Cabbage, chinese (pak-choi), raw^CABBAGE,CHINESE (PAK-CHOI),RAW^pak choi, bok choy
1771^7^Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt^CABBAGE,CHINESE (PAK-CHOI),CKD,BLD,DRND,WO/SALT^bok choy, pak choi
1772^7^Cabbage, kimchi^CABBAGE,KIMCHI^
1773^7^Cabbage, chinese (pe-tsai), raw^CABBAGE,CHINESE (PE-TSAI),RAW^
1774^7^Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt^CABBAGE,CHINESE (PE-TSAI),CKD,BLD,DRND,WO/SALT^
1775^7^Cardoon, raw^CARDOON,RAW^
1776^7^Cardoon, cooked, boiled, drained, without salt^CARDOON,CKD,BLD,DRND,WO/SALT^
1777^7^Carrots, raw^CARROTS,RAW^Includes USDA commodity food A099
1778^7^Carrots, cooked, boiled, drained, without salt^CARROTS,CKD,BLD,DRND,WO/SALT^
1779^7^Carrots, canned, regular pack, solids and liquids^CARROTS,CND,REG PK,SOL&LIQUIDS^
1780^7^Carrots, canned, regular pack, drained solids^CARROTS,CND,REG PK,DRND SOL^
1781^7^Carrots, frozen, unprepared^CARROTS,FROZEN,UNPREPARED^
1782^7^Carrots, frozen, cooked, boiled, drained, without salt^CARROTS,FRZ,CKD,BLD,DRND,WO/SALT^
1783^7^Cassava, raw^CASSAVA,RAW^
1784^7^Cauliflower, raw^CAULIFLOWER,RAW^
1785^7^Cauliflower, cooked, boiled, drained, without salt^CAULIFLOWER,CKD,BLD,DRND,WO/SALT^
1786^7^Cauliflower, frozen, unprepared^CAULIFLOWER,FRZ,UNPREP^
1787^7^Cauliflower, frozen, cooked, boiled, drained, without salt^CAULIFLOWER,FRZ,CKD,BLD,DRND,WO/SALT^
1788^7^Celeriac, raw^CELERIAC,RAW^
1789^7^Celeriac, cooked, boiled, drained, without salt^CELERIAC,CKD,BLD,DRND,WO/SALT^
1790^7^Celery, raw^CELERY,RAW^
1791^7^Celery, cooked, boiled, drained, without salt^CELERY,CKD,BLD,DRND,WO/SALT^
1792^7^Celtuce, raw^CELTUCE,RAW^
1793^7^Chard, swiss, raw^CHARD,SWISS,RAW^
1794^7^Chard, swiss, cooked, boiled, drained, without salt^CHARD,SWISS,CKD,BLD,DRND,WO/SALT^
1795^7^Chayote, fruit, raw^CHAYOTE,FRUIT,RAW^christophine
1796^7^Chayote, fruit, cooked, boiled, drained, without salt^CHAYOTE,FRUIT,CKD,BLD,DRND,WO/SALT^christophine
1797^7^Chicory, witloof, raw^CHICORY,WITLOOF,RAW^
1798^7^Chicory greens, raw^CHICORY GREENS,RAW^
1799^7^Chicory roots, raw^CHICORY ROOTS,RAW^
1800^7^Chives, raw^CHIVES,RAW^
1801^7^Chrysanthemum, garland, raw^CHRYSANTHEMUM,GARLAND,RAW^
1802^7^Chrysanthemum, garland, cooked, boiled, drained, without salt^CHRYSANTHEMUM,GARLAND,CKD,BLD,DRND,WO/SALT^
1803^7^Collards, raw^COLLARDS,RAW^
1804^7^Collards, cooked, boiled, drained, without salt^COLLARDS,CKD,BLD,DRND,WO/SALT^
1805^7^Collards, frozen, chopped, unprepared^COLLARDS,FRZ,CHOPD,UNPREP^
1806^7^Collards, frozen, chopped, cooked, boiled, drained, without salt^COLLARDS,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT^
1807^7^Coriander (cilantro) leaves, raw^CORIANDER (CILANTRO) LEAVES,RAW^Chinese parsley, raw, Cilantro, raw
1808^7^Corn, sweet, yellow, raw^CORN,SWT,YEL,RAW^
1809^7^Corn, sweet, yellow, cooked, boiled, drained, without salt^CORN,SWT,YEL,CKD,BLD,DRND,WO/SALT^
1810^7^Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids^CORN,SWT,YEL,CND,BRINE PK,REG PK,SOL&LIQUIDS^
1811^7^Corn, sweet, yellow, canned, whole kernel, drained solids^CORN,SWT,YEL,CND,WHL KERNEL,DRND SOL^Includes USDA commodity food A119
1812^7^Corn, sweet, yellow, canned, cream style, regular pack^CORN,SWT,YEL,CND,CRM STYLE,REG PK^
1813^7^Corn, sweet, yellow, canned, vacuum pack, regular pack^CORN,SWT,YEL,CND,VACUUM PK,REG PK^
1814^7^Corn, sweet, yellow, canned, drained solids, rinsed with tap water^CORN,SWT,YEL,CND,DRND SOL,RINSED W/ TAP H2O^
1815^7^Corn, sweet, yellow, frozen, kernels cut off cob, unprepared^CORN,SWT,YEL,FRZ,KRNLS CUT OFF COB,UNPREP^
1816^7^Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt^CORN,SWT,YEL,FRZ,KRNLS CUT OFF COB,BLD,DRND,WO/SALT^
1817^7^Corn, sweet, yellow, frozen, kernels on cob, unprepared^CORN,SWT,YEL,FRZ,KRNLS ON COB,UNPREP^
1818^7^Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt^CORN,SWT,YEL,FRZ,KRNLS ON COB,CKD,BLD,DRND,WO/SALT^
1819^7^Corn, yellow, whole kernel, frozen, microwaved^CORN,YEL,WHL KERNEL,FRZ,MICROWAVED^
1820^7^Corn with red and green peppers, canned, solids and liquids^CORN W/RED&GRN PEPPERS,CND,SOL&LIQUIDS^
1821^7^Cornsalad, raw^CORNSALAD,RAW^
1822^7^Cowpeas (blackeyes), immature seeds, raw^COWPEAS (BLACKEYES),IMMAT SEEDS,RAW^
1823^7^Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt^COWPEAS (BLACKEYES),IMMAT SEEDS,CKD,BLD,DRND,WO/ SALT^
1824^7^Cowpeas (blackeyes), immature seeds, frozen, unprepared^COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,UNPREP^
1825^7^Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt^COWPEAS (BLACKEYES),IMMTRE SEEDS,FRZ,CKD,BLD,DRND,WO/SALT^
1826^7^Cowpeas, young pods with seeds, raw^COWPEAS,YOUNG PODS W/SEEDS,RAW^
1827^7^Cowpeas, young pods with seeds, cooked, boiled, drained, without salt^COWPEAS,YOUNG PODS W/SEEDS,CKD,BLD,DRND,WO/SALT^
1828^7^Yardlong bean, raw^YARDLONG BEAN,RAW^
1829^7^Yardlong bean, cooked, boiled, drained, without salt^YARDLONG BEAN,CKD,BLD,DRND,WO/SALT^
1830^7^Cowpeas, leafy tips, raw^COWPEAS,LEAFY TIPS,RAW^
1831^7^Cowpeas, leafy tips, cooked, boiled, drained, without salt^COWPEAS,LEAFY TIPS,CKD,BLD,DRND,WO/SALT^
1832^7^Cress, garden, raw^CRESS,GARDEN,RAW^
1833^7^Cress, garden, cooked, boiled, drained, without salt^CRESS,GARDEN,CKD,BLD,DRND,WO/SALT^
1834^7^Cucumber, with peel, raw^CUCUMBER,WITH PEEL,RAW^
1835^7^Cucumber, peeled, raw^CUCUMBER,PEELED,RAW^
1836^7^Dandelion greens, raw^DANDELION GREENS,RAW^
1837^7^Dandelion greens, cooked, boiled, drained, without salt^DANDELION GRNS,CKD,BLD,DRND,WO/SALT^
1838^7^Eggplant, raw^EGGPLANT,RAW^
1839^7^Eggplant, cooked, boiled, drained, without salt^EGGPLANT,CKD,BLD,DRND,WO/SALT^
1840^7^Edamame, frozen, unprepared^EDAMAME,FRZ,UNPREP^
1841^7^Edamame, frozen, prepared^EDAMAME,FRZ,PREP^
1842^7^Endive, raw^ENDIVE,RAW^
1843^7^Escarole, cooked, boiled, drained, no salt added^ESCAROLE,CKD,BLD,DRND,NO SALT ADDED^
1844^7^Garlic, raw^GARLIC,RAW^
1845^7^Ginger root, raw^GINGER ROOT,RAW^
1846^7^Gourd, white-flowered (calabash), raw^GOURD,WHITE-FLOWERED (CALABASH),RAW^
1847^7^Gourd, white-flowered (calabash), cooked, boiled, drained, without salt^GOURD,WHITE-FLOWERED (CALABASH),CKD,BLD,DRND,WO/SALT^
1848^7^Gourd, dishcloth (towelgourd), raw^GOURD,DISHCLOTH (TOWELGOURD),RAW^
1849^7^Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt^GOURD,DISHCLOTH (TOWELGOURD),CKD,BLD,DRND,WO/SALT^
1850^7^Drumstick leaves, raw^DRUMSTICK LEAVES,RAW^Harseradish tree leaves
1851^7^Drumstick leaves, cooked, boiled, drained, without salt^DRUMSTICK LEAVES,CKD,BLD,DRND,WO/ SALT^Horseradish-tree
1852^7^Hyacinth-beans, immature seeds, raw^HYACINTH-BEANS,IMMAT SEEDS,RAW^
1853^7^Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt^HYACINTH-BEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT^
1854^7^Jerusalem-artichokes, raw^JERUSALEM-ARTICHOKES,RAW^Sunchokes
1855^7^Jew's ear, (pepeao), raw^JEW'S EAR,(PEPEAO),RAW^
1856^7^Pepeao, dried^PEPEAO,DRIED^
1857^7^Jute, potherb, raw^JUTE,POTHERB,RAW^
1858^7^Jute, potherb, cooked, boiled, drained, without salt^JUTE,POTHERB,CKD,BLD,DRND,WO/SALT^
1859^7^Kale, raw^KALE,RAW^
1860^7^Kale, cooked, boiled, drained, without salt^KALE,CKD,BLD,DRND,WO/SALT^
1861^7^Kale, frozen, unprepared^KALE,FROZEN,UNPREPARED^
1862^7^Kale, frozen, cooked, boiled, drained, without salt^KALE,FRZ,CKD,BLD,DRND,WO/SALT^
1863^7^Kanpyo, (dried gourd strips)^KANPYO,(DRIED GOURD STRIPS)^
1864^7^Mushrooms, shiitake, raw^MUSHROOMS,SHIITAKE,RAW^
1865^7^Mushrooms, Chanterelle, raw^MUSHROOMS,CHANTERELLE,RAW^
1866^7^Mushrooms, morel, raw^MUSHROOMS,MOREL,RAW^
1867^7^Kohlrabi, raw^KOHLRABI,RAW^
1868^7^Kohlrabi, cooked, boiled, drained, without salt^KOHLRABI,CKD,BLD,DRND,WO/SALT^
1869^7^Mushrooms, portabella, grilled^MUSHROOMS,PORTABELLA,GRILLED^Portobello
1870^7^Lambsquarters, raw^LAMBSQUARTERS,RAW^
1871^7^Lambsquarters, cooked, boiled, drained, without salt^LAMBSQUARTERS,CKD,BLD,DRND,WO/SALT^
1872^7^Leeks, (bulb and lower leaf-portion), raw^LEEKS,(BULB&LOWER LEAF-PORTION),RAW^
1873^7^Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt^LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,WO/SALT^
1874^7^Lentils, sprouted, raw^LENTILS,SPROUTED,RAW^
1875^7^Lentils, sprouted, cooked, stir-fried, without salt^LENTILS,SPROUTED,CKD,STIR-FRIED,WO/SALT^
1876^7^Lettuce, butterhead (includes boston and bibb types), raw^LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW^
1877^7^Lettuce, cos or romaine, raw^LETTUCE,COS OR ROMAINE,RAW^
1878^7^Lettuce, iceberg (includes crisphead types), raw^LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW^
1879^7^Lettuce, green leaf, raw^LETTUCE,GRN LEAF,RAW^
1880^7^Lotus root, raw^LOTUS ROOT,RAW^
1881^7^Lotus root, cooked, boiled, drained, without salt^LOTUS ROOT,CKD,BLD,DRND,WO/SALT^
1882^7^Lettuce, red leaf, raw^LETTUCE,RED LEAF,RAW^
1883^7^Mountain yam, hawaii, raw^MOUNTAIN YAM,HAWAII,RAW^
1884^7^Mountain yam, hawaii, cooked, steamed, without salt^MOUNTAIN YAM,HAWAII,CKD,STMD,WO/SALT^
1885^7^Mushrooms, white, raw^MUSHROOMS,WHITE,RAW^
1886^7^Mushrooms, white, cooked, boiled, drained, without salt^MUSHROOMS,WHITE,CKD,BLD,DRND,WO/ SALT^
1887^7^Mushrooms, white, stir-fried^MUSHROOMS,WHITE,STIR-FRIED^
