id^food_id^num_measures^measure^weight_in_g
588^0^1^tsp^1.9
589^0^1^tbsp^6.0
590^1^1^tsp, whole^2.1
591^1^1^tbsp, whole^6.7
592^2^1^tsp, leaves^0.7
593^2^1^tbsp, leaves^2.1
594^2^1^tsp, ground^1.4
595^2^1^tbsp, ground^4.5
596^3^1^tsp, crumbled^0.6
597^3^1^tbsp, crumbled^1.8
598^4^1^tsp^2.1
599^4^1^tbsp^6.7
600^5^1^tsp, ground^2.0
601^5^1^tbsp, ground^5.8
602^6^1^tsp^2.0
603^6^1^tbsp^6.5
604^7^1^tsp^0.6
605^7^1^tbsp^1.9
606^8^1^tsp^2.7
607^8^1^tbsp^8.0
608^9^1^tsp^2.6
609^9^1^tbsp^7.8
610^10^1^tsp^2.1
611^10^1^tbsp^6.5
612^11^1^tsp^0.6
613^11^1^tbsp^1.8
614^12^1^tsp^1.8
615^12^1^tbsp^5.0
616^13^1^tsp, whole^2.1
617^13^1^tbsp, whole^6.0
618^14^1^tsp^2.0
619^14^1^tbsp^6.3
620^15^1^tsp^2.1
621^15^1^tbsp^6.6
622^16^1^tsp^1.0
623^16^1^tbsp^3.1
624^17^1^tsp, whole^2.0
625^17^1^tbsp, whole^5.8
626^18^1^tsp^3.7
627^18^1^tbsp^11.1
628^19^1^tsp^3.1
629^19^1^tbsp^9.7
630^20^1^tsp^1.8
631^20^1^tbsp^5.2
632^21^1^tsp^1.7
633^21^1^tbsp^5.3
634^22^1^tsp^0.6
635^22^1^tbsp^1.7
636^23^1^tsp^2.0
637^23^1^tbsp^6.3
638^24^1^tsp^2.2
639^24^1^tbsp^7.0
640^25^1^tsp^2.4
641^25^1^tbsp^6.9
642^26^1^tsp, leaves^1.0
643^26^1^tsp, ground^1.8
644^27^1^tsp^2.3
645^27^1^tbsp^6.8
646^28^1^tsp^0.5
647^28^1^tbsp^1.6
648^29^1^tsp, ground^2.3
649^29^1^tbsp, ground^6.9
650^29^1^tsp, whole^2.9
651^29^1^dash^0.1
652^30^1^tsp^1.8
653^30^1^tbsp^5.3
654^31^1^tsp, ground^2.4
655^31^1^tbsp, ground^7.1
656^32^1^tsp^2.8
657^32^1^tbsp^8.8
658^33^1^tsp^1.5
659^33^1^tbsp^4.4
660^34^1^tsp^1.7
661^34^1^tbsp^5.6
662^35^1^tsp^1.2
663^35^1^tbsp^3.3
664^36^1^tsp^0.7
665^36^1^tbsp^2.1
666^37^1^tsp^0.7
667^37^1^tbsp^2.0
668^38^1^tsp^1.4
669^38^1^tbsp^4.4
670^39^1^tsp, leaves^0.6
671^39^1^tbsp, leaves^1.8
672^39^1^tsp, ground^1.6
673^39^1^tbsp, ground^4.8
674^40^1^tsp, leaves^1.0
675^40^1^tbsp, leaves^2.7
676^40^1^tsp, ground^1.4
677^40^1^tbsp, ground^4.3
678^41^1^tsp^3.0
679^41^1^tbsp^9.4
680^42^5^leaves^2.5
681^42^2^tbsp, chopped^5.3
682^42^.25^cup leaves, whole^6.0
683^43^5^sprigs^1.0
684^43^1^cup sprigs^8.9
685^44^1^tsp or 1 packet^5.0
686^44^1^cup^249
687^45^1^tsp^6.0
688^45^1^tbsp^18
689^45^1^cup^292
690^45^1^dash^0.4
691^46^1^tbsp^14.9
692^46^1^cup^239
693^46^1^tsp^5.0
694^47^1^tsp^0.8
695^47^.5^tsp^0.4
696^48^1^tsp^4.2
697^48^1^tbsp^13.0
698^48^1^cup^208
699^49^1^tsp^4.2
700^49^1^tbsp^13.0
701^50^1^tsp^4.2
702^50^1^tbsp^13.0
703^51^1^tbsp^14.9
704^51^1^cup^238
705^51^1^tsp^5.0
706^52^1^tbsp, drained^8.6
707^53^1^tsp^5.0
708^53^1^tbsp^15.0
709^54^1^tsp^0.7
710^54^1^tbsp^1.7
711^55^2^leaves^0.1
712^55^2^tbsp^3.2
713^56^2^leaves^0.3
714^56^2^tbsp^11.4
715^57^1^tsp^0.5
716^57^1^tbsp^1.6
717^58^1^tbsp^14.9
718^58^1^cup^239
719^58^1^tsp^5.0
720^59^1^tbsp^16
721^59^1^cup^255
722^59^1^tsp^5.3
723^60^2^tbsp (1 serving)^5.3
724^61^.25^tsp^1.0
725^62^2^tsp^5.7
726^63^1.33^tbsp^9.0
727^65^1^packet^28
728^66^1^tbsp^14.7
729^66^1^oz^28.35
730^66^1^jar^71
731^67^1^oz^28.35
732^67^1^tbsp^14.7
733^67^1^jar^71
734^68^1^tbsp^16
735^68^1^oz^28.35
736^68^1^jar^71
737^69^1^oz^28.35
738^69^1^jar^71
739^70^1^tbsp^15.0
740^70^1^oz^28.35
741^70^1^jar^71
742^70^1^jar Gerber Second Foods (2.5 oz)^71
743^71^1^oz^28.35
744^71^1^jar^71
745^72^1^tbsp^22
746^72^1^oz^28.35
747^72^1^jar^71
748^72^1^container^70
749^73^1^oz^28.35
750^73^1^jar^71
751^74^1^tbsp^15.0
752^74^1^oz^28.35
753^74^1^jar^71
754^74^1^jar Beech-Nut Stage 1 (2.5 oz)^71
755^74^1^jar Gerber Second Foods (2.5 oz)^71
756^74^1^jar Heinz Strained-2 (2.5 oz)^71
757^75^1^tbsp^15.0
758^75^1^oz^28.35
759^75^1^jar^71
760^75^1^jar Gerber Third Foods (2.5 oz)^71
761^75^1^jar Heinz Junior-3 (2.5 oz)^71
762^76^1^stick^10.0
763^76^1^jar^71
764^76^1^jar Gerber Graduate (2.5 oz)^71
765^77^1^tbsp^15.0
766^77^1^oz^28.35
767^77^1^jar^71
768^77^1^jar Beech-Nut Stage 1 (2.5 oz)^71
769^77^1^jar Gerber Second Foods (2.5 oz)^71
770^77^1^jar Heinz Strained-2 (2.5 oz)^71
771^78^1^tbsp^19
772^78^1^container^68
773^79^1^stick^10.0
774^79^1^jar^71
775^79^1^jar Gerber Graduate (2.5 oz)^71
776^80^1^bar^9.9
777^81^1^stick^10.0
778^81^1^jar^71
779^81^1^jar Gerber Graduate (2.5 oz)^71
780^84^1^serving^113
781^87^1^oz^28.35
782^87^1^jar^113
783^88^1^oz^28.35
784^88^1^jar^170
785^89^1^oz^28.35
786^89^1^jar^170
787^90^1^tbsp^16
788^90^1^oz^28.35
789^90^1^jar^113
790^90^1^jar Gerber Second Food (4 oz)^113
791^90^1^jar Beech-Nut Stage 2 (4 oz)^113
792^90^1^jar Heinz Strained-2 (4 oz)^113
793^91^1^tbsp^16
794^91^1^oz^28.35
795^91^1^jar^170
796^91^1^jar Beech-Nut Stage 3 (6 oz)^170
797^91^1^jar Gerber Third Foods (6 oz)^170
798^92^1^tbsp^16
799^92^1^piece^8.0
800^93^1^tbsp^16
801^93^1^oz^28.35
802^93^1^jar^113
803^93^1^jar Gerber Second Food (4 oz)^113
804^93^1^jar Beech-Nut Stage 2 (4 oz)^113
805^93^1^jar Heinz Strained-2 (4 oz)^113
806^94^1^container^113
807^95^1^oz^28.35
808^95^1^jar^170
809^96^1^tbsp^16
810^96^1^oz^28.35
811^96^1^jar^170
812^96^1^jar Beech-Nut Stage 3 (6 oz)^170
813^96^1^jar Gerber Third Foods (6 oz)^170
814^96^1^jar Heinz Junior-3 (6 oz)^170
815^97^1^oz^28.35
816^97^1^jar^170
817^98^1^oz^28.35
818^98^1^jar^170
819^98^1^jar Beech-Nut Table Time (6 oz)^170
820^99^1^cup^256
821^99^1^tbsp^16
822^99^1^oz^28.35
823^99^1^jar^113
824^99^1^jar Earth's Best (4.5 oz)^128
825^99^1^jar Gerber Second Food (4 oz)^113
826^99^1^jar Beech-Nut Stage 2 (4 oz)^113
827^99^1^jar Heinz Strained-2 (4 oz)^113
828^100^1^cup^256
829^100^1^tbsp^16
830^100^1^oz^28.35
831^100^1^jar^170
832^100^1^jar Beech-Nut Stage 3 (6 oz)^170
833^100^1^jar Gerber Third Foods (6 oz)^170
834^100^1^jar Heinz Junior-3 (6 oz)^170
835^101^1^jar Beech-Nut Stage 2 (4 oz)^113
836^102^1^cup^256
837^102^1^tbsp^16
838^102^1^oz^28.35
839^102^1^jar^113
840^102^1^jar Gerber Second Food (4 oz)^113
841^102^1^jar Heinz Strained-2 (4 oz)^113
842^103^1^cup^256
843^103^1^tbsp^16
844^103^1^oz^28.35
845^103^1^jar^113
